               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  95,            0.036964,             0.11031,           0.0030904,             0.46238,              0.3465,             0.33622,             0.15609,            0.053473,             0.21997,            0.017868,            0.005347,            0.005347,            0.005347
                  96,            0.036903,             0.10959,           0.0031075,              0.4675,             0.34438,             0.33599,             0.15595,            0.053511,             0.22034,            0.017883,           0.0052975,           0.0052975,           0.0052975
                  97,            0.036968,             0.10999,           0.0030719,             0.46749,             0.34473,             0.33576,             0.15589,            0.053526,             0.22064,             0.01791,            0.005248,            0.005248,            0.005248
                  98,            0.036843,             0.10895,           0.0030942,             0.46235,             0.34636,              0.3353,             0.15564,            0.053544,             0.22098,            0.017947,           0.0051985,           0.0051985,           0.0051985
                  99,             0.03684,             0.10994,           0.0030584,             0.46161,             0.34668,             0.33457,             0.15538,            0.053564,              0.2213,            0.017969,            0.005149,            0.005149,            0.005149
                 100,            0.036745,             0.10922,           0.0030655,              0.4587,             0.34702,              0.3341,              0.1552,            0.053579,             0.22164,            0.017995,           0.0050995,           0.0050995,           0.0050995
                 101,            0.036805,             0.10946,           0.0030606,              0.4538,             0.34875,             0.33397,             0.15514,              0.0536,             0.22192,            0.018011,             0.00505,             0.00505,             0.00505
                 102,            0.036705,             0.10924,           0.0030785,             0.45152,             0.35039,             0.33395,             0.15512,            0.053593,             0.22223,            0.018015,           0.0050005,           0.0050005,           0.0050005
                 103,            0.036624,             0.10917,           0.0030548,             0.45208,             0.35027,             0.33365,               0.155,            0.053579,             0.22252,            0.018026,            0.004951,            0.004951,            0.004951
                 104,            0.036606,             0.10868,           0.0030561,             0.45005,             0.35178,             0.33327,             0.15491,            0.053566,             0.22291,            0.018049,           0.0049015,           0.0049015,           0.0049015
                 105,            0.036612,             0.10891,           0.0030509,             0.44842,             0.35133,             0.33281,             0.15476,            0.053546,             0.22324,            0.018055,            0.004852,            0.004852,            0.004852
